Sample ID,Mean 01,Mean 02,Mean 03,Mean 04,Mean 05,Mean 06,Mean 07,Mean 08,Mean 09,Mean 10,Mean 11,Mean 12,Mean 13,Mean 14,Mean 15,Mean 16,Mean 17,Mean 18,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18
0C_48h_map_b_b3,16.05598,19.11493,23.55374,30.04544,31.2311,29.4568,27.14763,33.15409,50.41282,53.70469,54.75512,57.91563,55.21322,53.5789,51.01529,44.03975,41.6614,32.36885,3.513827,3.945728,4.179995,4.829026,5.091845,5.07158,5.16671,5.406112,5.682859,5.709291,5.777185,5.818313,5.654867,5.586481,5.590667,4.929898,4.897989,4.474537
0C_48h_map_c_b3,16.40351,20.03762,23.86489,29.2662,30.37551,28.9976,27.48943,33.09313,47.64152,51.01407,52.31078,56.67755,53.82882,52.15226,49.54609,42.83506,40.57397,31.82888,3.46057,4.011345,3.989243,4.094683,4.237369,4.323409,4.745695,5.087636,5.034317,5.303785,5.557166,6.181103,6.061473,5.90467,5.700684,4.694703,4.587552,3.883212
10C_0h_map_a_b3,17.29959,20.46743,25.35802,32.78758,34.08917,32.04124,28.92709,35.21405,51.35521,54.30641,55.23523,58.16315,55.30767,53.67751,51.21399,44.39232,42.07516,33.04046,3.282235,3.967472,4.298841,4.92586,5.372792,5.392257,5.686478,5.83169,6.088185,6.213671,6.338971,6.42228,6.094239,5.907703,5.748632,4.688071,4.550365,3.842909
10C_0h_map_b_b3,16.76138,20.7436,25.15009,30.94131,31.93115,30.15221,26.84356,33.93734,49.96755,52.91568,53.92622,57.16042,54.61388,53.00116,50.56854,43.94287,41.67503,32.87693,3.870476,4.645201,4.701005,4.649179,4.55846,4.542163,4.47834,4.806994,5.198077,5.412884,5.590795,6.007509,6.214847,6.110494,6.028415,5.133325,5.050296,4.422592
10C_0h_map_c_b3,16.42991,19.95533,24.30547,30.45233,31.47247,29.72141,27.44592,33.76513,50.82266,54.42503,55.689,59.7141,58.06717,56.53321,54.16115,47.09627,44.75855,35.38228,4.104549,4.224524,4.366053,4.708368,4.749896,4.662617,4.433275,4.839443,4.967305,4.983873,5.037196,5.155027,5.291701,5.206743,5.176654,4.496305,4.441547,3.993108
10C_0h_map_d_b3,16.5181,19.70033,23.54877,28.87846,29.51306,27.95499,26.39966,32.12432,49.13797,53.1151,54.66229,59.56963,57.47842,55.79484,53.17346,45.69331,43.23499,33.54458,4.005896,4.472257,4.689096,4.937075,5.034775,5.034638,5.245192,5.615836,5.844101,5.98803,6.130917,6.399486,6.319338,6.213977,6.169654,5.371876,5.344857,4.898784
10C_120h_map_a_b3,17.70258,20.0866,23.58104,28.43673,30.11361,30.50603,26.18031,31.83261,48.89711,52.57312,53.66644,55.9853,54.16387,53.10907,51.2256,44.93304,42.63729,33.74946,4.844527,5.3798,5.651167,5.894186,5.887009,6.161683,5.579489,5.830922,6.17374,6.254345,6.375555,6.538127,6.559714,6.489887,6.409028,5.527521,5.451149,4.802506
10C_120h_map_b_b3,17.42428,20.12587,23.65862,28.4536,29.79968,28.34583,25.94238,32.71684,52.53594,56.89342,58.32402,61.19611,58.60483,57.3267,55.2063,48.0353,45.58231,35.85884,4.865849,5.006792,5.149728,5.343431,5.399148,5.365767,5.122688,5.580849,5.636717,5.655011,5.736587,5.764471,5.520903,5.423097,5.332377,4.65045,4.607208,4.286132
10C_120h_map_c_b3,17.76902,20.28902,23.77025,28.45782,29.70464,28.21271,25.51439,32.09105,50.94149,54.89192,56.15541,58.60943,55.79973,54.52362,52.37648,45.54249,43.16628,33.93649,5.139666,5.522172,5.729696,5.867103,5.783042,5.732081,5.454019,5.692553,5.933609,6.087273,6.252229,6.467601,6.56604,6.517469,6.481925,5.674656,5.645765,5.18258
10C_120h_map_d_b3,17.64485,20.69514,24.04223,28.75745,30.6835,29.50747,27.85268,33.25467,51.09779,54.96063,56.2069,58.34886,54.69269,53.39689,51.30424,44.78888,42.47195,33.48785,4.592954,5.276608,5.545773,5.944387,6.196784,6.213786,6.250328,6.617789,7.22893,7.402087,7.553804,7.664448,7.061527,6.913632,6.769071,5.724832,5.61038,4.907508
10C_24h_map_a_b3,14.94768,17.69082,21.84822,28.14909,29.78704,28.04613,25.73296,31.55296,49.10094,52.41101,53.42612,56.43112,54.0258,52.49337,50.10115,43.41682,41.07001,32.03976,3.621489,4.169467,4.551804,5.270769,5.557656,5.508654,5.60623,5.914137,6.239443,6.323483,6.448296,6.502346,6.263247,6.150949,6.064952,5.263082,5.182315,4.613152
10C_24h_map_b_b3,16.49458,19.01891,23.19617,29.5741,30.48584,28.51727,25.53431,31.68934,50.17694,53.70115,54.82697,58.35794,56.39193,54.77679,52.2229,45.03234,42.65517,33.31513,4.829619,4.878063,4.84804,4.968155,4.700152,4.578352,4.321671,4.527902,5.164211,5.369466,5.510019,5.765825,6.111027,6.040809,5.999986,5.234906,5.211055,4.759467
10C_24h_map_c_b3,15.0093,18.26345,22.38587,28.19425,29.28424,27.55832,24.85002,31.03891,47.5784,50.67938,51.66772,54.81707,52.47085,51.00584,48.68909,42.47581,40.31036,31.98879,4.127052,4.790917,4.993027,5.452703,5.576643,5.486923,5.343549,5.679587,6.439769,6.703394,6.879295,7.392811,7.760565,7.6423,7.483046,6.241362,6.118181,5.160682
10C_24h_map_d_b3,16.33581,20.74787,24.61951,29.71115,31.01756,29.66085,28.07383,33.34365,47.33546,50.27466,51.3518,54.51363,51.60012,50.13232,47.88017,41.83295,39.65214,31.36577,3.910692,4.883561,5.136931,5.3683,5.728652,5.871317,6.583469,6.657519,6.251292,6.434254,6.617357,7.150066,6.909827,6.714659,6.501765,5.318772,5.149856,4.234594
10C_48h_map_a_b3,16.12889,19.97087,23.93253,29.17286,30.88962,29.55936,27.91776,33.97034,51.9553,55.44991,56.62558,59.04003,55.05061,53.46907,51.03584,44.15951,41.75148,32.50952,4.497265,5.10279,5.296667,5.626633,5.624692,5.593989,5.546002,5.68758,6.805808,7.178005,7.403927,7.842547,7.9169,7.772704,7.591254,6.336031,6.199753,5.29084
10C_48h_map_b_b3,13.86967,16.7019,20.44197,25.56319,27.21946,25.72533,23.51386,30.72868,50.70502,54.43613,55.60673,58.21955,55.31472,53.90402,51.70413,44.99965,42.61348,33.38042,3.444204,3.838712,4.025101,4.484749,4.720534,4.681898,4.460346,5.149383,5.939877,6.116773,6.23909,6.385141,6.065889,5.930864,5.763181,4.79397,4.655495,3.928476
10C_48h_map_c_b3,15.17823,17.85441,21.07775,25.24831,25.80729,24.35993,21.97066,28.18779,47.44927,51.60795,52.99564,57.13103,55.68096,54.24025,51.93638,45.04649,42.65556,33.42217,4.876798,5.427994,5.64441,5.871893,5.886772,5.849034,5.547329,5.787235,6.231581,6.289037,6.420861,6.633091,7.005515,6.967066,6.936301,6.107626,6.049406,5.45398
5C_0h_map_a_b3,15.59234,18.00459,22.46698,29.5987,30.45083,28.34244,24.73819,31.47996,48.65093,52.00325,53.08941,57.06337,55.53382,53.93652,51.48994,44.65977,42.35669,33.37248,4.584866,4.618447,4.631417,4.966207,4.831758,4.730929,4.399857,4.738552,4.880877,4.87818,4.962215,5.038639,5.000171,4.889974,4.82104,4.138925,4.086012,3.650037
5C_0h_map_b_b3,15.71761,19.1415,24.05735,31.41418,33.04238,31.04114,27.98114,34.9628,50.93529,53.77739,54.72051,57.56852,54.66892,53.03333,50.5573,43.75116,41.40713,32.35484,3.836859,4.23926,4.47969,5.023917,5.230929,5.180981,5.057279,5.570644,5.874594,6.014148,6.084147,6.408645,6.54825,6.430655,6.309756,5.357019,5.283247,4.713929
5C_0h_map_c_b3,15.62425,18.79248,23.52786,30.60476,31.42377,29.42498,26.12381,32.76071,48.4589,51.46775,52.47996,56.34803,54.02402,52.30201,49.67805,42.84245,40.51708,31.5786,4.201505,4.570392,4.930524,5.434837,5.657117,5.688414,5.910008,6.136056,5.822651,5.852429,5.959979,5.993886,5.607995,5.467481,5.320646,4.435301,4.364199,3.807463
5C_0h_map_d_b3,14.68239,18.02045,22.77149,29.99932,31.5175,29.55056,26.51096,33.22846,49.32607,52.26709,53.24647,56.29995,53.5658,51.9271,49.43185,42.79684,40.50667,31.70175,3.754571,4.30813,4.533208,4.982417,5.095807,5.106888,5.245352,5.372805,5.497866,5.605135,5.713492,5.873696,5.627813,5.467673,5.303443,4.38788,4.296295,3.767545
5C_120h_map_a_b3,16.75681,20.48587,23.77254,27.71575,28.81061,27.67581,25.86024,31.69738,49.67323,53.67439,55.07456,57.67739,53.5232,52.20471,50.14772,43.9141,41.60183,32.75084,5.187454,5.480846,5.594233,5.735933,5.672223,5.61871,5.359771,5.697564,6.385692,6.619567,6.802915,7.108426,6.989373,6.895823,6.828528,5.806336,5.658404,4.751432
5C_120h_map_b_b3,16.86414,20.28488,23.37979,27.27741,28.44367,27.30731,26.02844,31.3627,49.62427,53.92607,55.40794,58.45801,54.93081,53.64917,51.55757,45.03662,42.71875,33.69254,4.983283,5.489166,5.633582,5.785758,5.851662,5.800997,5.503937,5.890637,6.539938,6.734996,6.885413,7.121797,7.195317,7.131929,7.069755,6.083255,6.008,5.359144
5C_120h_map_c_b3,17.55979,21.90504,25.61917,30.13764,31.5208,30.26415,28.62733,34.66047,52.75284,56.68135,58.07473,60.56288,56.15279,54.7086,52.43845,45.49199,43.07344,33.67544,4.197797,4.824399,5.103036,5.43443,5.552746,5.501981,5.377013,5.755961,6.413616,6.604401,6.757019,6.933258,6.80704,6.74064,6.685166,5.81023,5.734813,5.1205
5C_120h_map_d_b3,19.18925,23.55804,27.40401,32.28558,33.62137,32.28708,31.26682,36.67131,54.16322,58.09169,59.49053,61.9306,57.72895,56.28724,54.03458,46.92126,44.50344,34.9623,4.499703,4.683225,4.967186,5.389251,5.496117,5.403327,5.360792,5.563815,6.383169,6.660345,6.817845,7.09955,7.238557,7.210805,7.164146,6.170479,6.117039,5.514947
5C_144h_map_a_b3,15.43784,17.62927,20.73118,25.13395,26.34181,24.97939,23.47216,28.79063,48.67164,53.16577,54.54665,57.53136,55.12768,53.84898,51.73991,44.97123,42.56008,33.25235,4.534298,4.706244,4.742102,4.864685,4.852331,4.75664,4.473772,4.972558,5.644506,5.758224,5.85213,6.011561,6.295985,6.299641,6.35294,5.66095,5.647013,5.259261
5C_144h_map_b_b3,15.81965,17.76367,20.94551,25.43926,26.40787,24.95815,22.72133,28.49053,48.2644,52.66991,54.03896,57.03812,55.06535,53.8194,51.72914,44.9611,42.52006,33.19519,5.374714,5.333966,5.367385,5.419422,5.248871,5.118268,4.809437,5.023118,5.677992,5.856521,5.947927,6.054768,6.130172,6.058989,5.99171,5.110324,5.067101,4.421103
5C_144h_map_c_b3,13.74351,15.868,19.04755,23.67729,25.55431,24.25792,22.33982,28.57848,46.48221,50.19547,51.33217,53.74978,51.87442,50.75919,48.8943,42.92953,40.63255,32.00996,3.046387,3.551999,3.783213,4.142393,4.394689,4.348504,4.096821,4.613049,5.457736,5.720458,5.86964,6.170847,6.260027,6.160339,6.037693,4.93938,4.766844,3.868757
5C_144h_map_d_b3,13.88062,16.56521,19.49075,23.15172,23.99392,22.83221,20.65526,27.24881,47.54066,52.4756,54.19473,58.08034,54.4479,53.01089,50.68914,43.80554,41.3403,31.94706,4.282693,5.144599,5.663295,6.286587,6.496195,6.364765,6.143424,6.234174,6.311911,6.317781,6.344609,6.207763,6.064498,5.981714,5.889143,4.984661,4.900146,4.272933
5C_144h_map_e_b3,14.98026,19.25245,23.0819,28.05451,29.98682,28.74233,27.18453,34.05044,53.96962,58.2385,59.71166,62.6842,58.53414,56.95797,54.47058,46.94061,44.46624,34.72673,3.22173,3.984256,4.278181,4.724458,4.957195,4.872908,4.775932,5.172479,6.404157,6.687151,6.820802,7.046791,7.41533,7.389998,7.382919,6.466644,6.463222,6.002494
5C_144h_map_f_b3,16.58229,20.18479,23.90807,28.72097,30.05602,28.59579,26.79641,33.10897,53.25682,57.62005,59.05345,61.53489,57.56308,56.17706,53.99004,46.9858,44.56553,35.09098,4.063928,4.665925,5.090375,5.624292,5.729272,5.606154,5.30349,5.784585,6.476866,6.533723,6.595904,6.56022,6.525523,6.48457,6.478561,5.762167,5.769729,5.433856
5C_144h_map_g_b3,14.93005,17.90447,21.4099,26.09443,27.67207,26.34593,24.25162,30.77226,51.45628,55.9902,57.49431,60.24908,57.09738,55.67395,53.37891,46.14834,43.61602,33.87051,4.011049,4.528214,4.808311,5.165715,5.303469,5.220742,4.969841,5.438129,6.29147,6.543857,6.693572,6.879535,6.947182,6.868621,6.781812,5.752327,5.641231,4.925715
5C_144h_map_h_b3,15.7524,18.74761,22.25338,26.78302,28.16997,26.83681,24.43434,31.17983,52.18242,56.81825,58.32978,61.30812,57.96094,56.51275,54.15726,46.76375,44.27294,34.56526,5.691023,6.805735,7.378143,7.833426,7.809651,7.739625,7.544735,7.541843,6.464113,6.3748,6.468414,6.487765,6.434885,6.379779,6.349688,5.568213,5.558026,5.202009
5C_216h_map_a_b3,15.54653,18.86607,22.2347,26.40022,28.21132,27.0745,25.3215,31.96836,52.65028,57.23525,58.81235,62.05663,58.87809,57.52686,55.22308,47.92067,45.49515,35.74026,4.511407,4.87562,5.154133,5.528398,5.716896,5.660352,5.617958,5.877302,6.725604,6.891463,6.989123,7.059616,7.36695,7.374981,7.399074,6.622589,6.621611,6.115439
5C_216h_map_b_b3,16.30361,18.76113,22.25331,27.23631,29.3939,28.07042,26.03959,32.58087,50.26391,53.93435,55.09733,57.46314,55.16704,53.92284,51.7728,45.20444,42.89318,33.79892,4.909905,4.98806,5.128843,5.43781,5.434377,5.342092,5.170252,5.496746,6.384588,6.561787,6.692256,6.899134,6.898,6.783831,6.649759,5.58771,5.468979,4.607177
5C_216h_map_c_b3,18.41669,21.69528,25.24,30.26001,32.58469,31.44486,30.02636,35.61012,51.07072,54.43679,55.53449,57.53005,54.40243,53.09037,50.90267,44.63393,42.46111,33.91359,4.508741,5.131763,5.534414,6.129956,6.389016,6.344696,6.344442,6.367512,6.584473,6.537897,6.586181,6.572062,6.531161,6.470335,6.376466,5.442696,5.362126,4.662706
5C_216h_map_d_b3,16.25188,19.01103,22.19771,26.67699,28.809,27.64511,25.94478,31.82951,47.9951,51.43967,52.53214,54.58661,51.88428,50.74547,48.78763,43.05577,40.92347,32.6675,3.321275,3.779358,3.933451,4.206016,4.42064,4.408924,4.424781,4.727683,5.42171,5.635058,5.79424,6.045581,6.011278,5.928367,5.804388,4.856085,4.720243,3.949224
5C_24h_map_a_b3,17.65619,20.85194,25.47212,32.05964,32.95673,31.01977,28.28351,34.87342,52.10933,55.32273,56.34352,59.22932,56.07878,54.50975,52.07819,45.14476,42.84788,33.75143,5.034232,5.617508,5.746327,5.988962,6.023437,5.970694,5.808313,6.34121,6.543009,6.634292,6.766651,6.85261,6.597342,6.494584,6.408494,5.53179,5.469344,4.8783
5C_24h_map_b_b3,16.17316,18.91907,23.05751,29.01179,29.98906,28.21893,25.69379,31.8905,50.39758,54.07179,55.24004,58.89255,57.36438,55.81648,53.33788,46.11353,43.78142,34.41508,4.497377,4.920631,4.95183,4.990192,5.094819,5.157176,5.19242,5.324948,4.905812,4.87326,4.921455,4.920803,5.030606,4.96882,4.938954,4.384727,4.400918,4.148326
5C_24h_map_c_b3,15.71573,17.65274,21.49644,27.6899,28.39189,26.32638,23.12797,29.01492,46.74662,50.25076,51.31352,55.03122,53.85606,52.38146,50.0422,43.4738,41.18939,32.31205,5.316695,5.429538,5.407777,5.482497,5.361539,5.272452,4.850045,5.302814,5.205496,5.206218,5.275511,5.297306,5.247012,5.177475,5.124486,4.535336,4.529477,4.249544
5C_24h_map_d_b3,17.91507,21.68886,25.97715,32.05363,33.25913,31.52491,29.14783,35.26485,51.04106,54.04196,55.05856,57.74994,54.32664,52.8019,50.49107,44.04016,41.79957,33.12286,4.881103,5.018122,5.057889,5.319151,5.285192,5.238834,5.133186,5.411183,5.938224,6.108072,6.258045,6.660452,6.830042,6.75429,6.687193,5.797064,5.764202,5.249583
5C_48h_map_a_b3,17.20157,19.39751,23.81561,30.71879,31.42748,29.24688,26.55615,32.35541,50.28149,53.59269,54.63593,57.66286,55.25444,53.58316,50.97812,43.8455,41.42033,32.0514,4.148954,4.625946,4.719177,5.121529,5.339469,5.313908,5.142752,5.774177,5.820977,5.742731,5.806308,5.780207,5.538141,5.454418,5.471521,4.859033,4.965444,4.636394
5C_48h_map_b_b3,16.57355,19.88791,24.13126,30.39816,31.35347,29.44186,26.29932,32.59053,49.35057,52.6071,53.69818,57.32081,55.02739,53.41883,50.94215,44.18314,41.88054,32.93463,3.910128,4.781452,5.009694,5.193532,5.474442,5.583412,5.900104,5.915631,5.377276,5.377524,5.524443,5.629387,5.360025,5.255944,5.145289,4.381676,4.324514,3.820614
5C_48h_map_c_b3,16.3231,19.87334,23.99434,29.62108,30.9154,29.29509,27.03103,33.04436,49.9934,53.16942,54.19625,56.91597,53.94034,52.49468,50.26272,43.95675,41.7365,33.12119,3.862791,4.347292,4.557508,5.149912,5.40731,5.325345,5.254746,5.533406,6.145358,6.206917,6.297837,6.419832,6.311884,6.199064,6.103157,5.24307,5.162949,4.491889
0C_0h_a_b1_f,14.263,18.5856,21.86491,25.86265,28.24131,27.41938,26.60021,34.4495,46.78518,50.42867,52.05303,57.21539,53.1721,51.52602,48.95771,42.69645,40.61924,32.30216,4.296167,4.466488,4.514683,4.797454,4.566608,4.451478,4.219345,4.630928,5.366964,5.586165,5.711256,6.196086,6.542116,6.470809,6.381639,5.455837,5.433135,4.861496
0C_0h_b_b1_f,14.3687,17.72211,21.08163,25.55393,27.36725,26.18237,24.00992,32.08841,46.16368,49.75406,51.24068,56.15179,52.40674,50.69757,48.02652,41.7163,39.59129,31.14289,3.50235,4.196364,4.230429,4.510782,4.510443,4.481925,4.399587,4.618372,4.862275,4.946248,5.006224,5.133866,5.479749,5.372871,5.211182,4.287816,4.215511,3.636582
0C_0h_c_b1_f,14.62986,18.58496,21.36308,24.53277,26.75569,26.07418,25.33946,31.80048,44.08603,47.67184,49.21611,54.49157,51.92263,50.44537,48.08453,42.17788,40.12806,31.98244,4.855077,5.598876,5.742429,5.827678,5.514009,5.397316,4.821166,5.056277,5.418809,5.500225,5.587694,5.774649,6.041307,5.96846,5.897185,5.015693,4.955707,4.320481
0C_0h_d_b1_f,13.01586,16.38149,19.70565,24.35487,26.44471,25.40965,24.17502,30.61247,44.85458,48.78484,50.35928,55.67468,52.76409,51.126,48.49158,42.1392,40.05004,31.66636,3.54049,4.294429,4.526135,5.038779,5.067492,4.991404,4.948533,4.820694,5.329215,5.382734,5.376149,5.325711,5.686075,5.582798,5.439531,4.440096,4.33896,3.575667
0C_168h_a_b1_f,13.70494,18.55808,21.3768,24.27817,26.53361,26.25197,27.01728,33.90115,42.30916,45.78613,47.66995,53.4796,48.62754,47.09249,44.76353,39.40258,37.40173,29.77063,3.742,4.405906,4.505264,4.677846,4.839871,4.852348,4.868336,4.955414,5.344198,5.385633,5.481984,5.875673,5.859656,5.72153,5.62271,4.84216,4.778163,4.150454
0C_168h_b_b1_f,14.24214,18.72133,21.81461,25.29016,27.64259,26.91338,25.58164,34.50058,46.32233,49.9149,51.68248,56.8269,51.84683,50.17089,47.62928,41.56635,39.44127,31.07948,3.772772,4.53595,4.653031,4.83613,4.972201,4.970902,4.830433,5.193236,5.068841,5.159502,5.279689,5.531571,5.508696,5.344607,5.197219,4.360483,4.268863,3.672483
0C_168h_c_b1_f,16.43399,20.94173,23.96707,27.30187,29.22269,28.3092,26.48164,35.17041,47.16906,50.58379,52.15188,56.93969,52.48369,50.91546,48.50643,42.60286,40.57687,32.48763,4.250496,5.153928,5.249003,5.255822,5.226276,5.234241,5.07723,5.412492,5.503414,5.662429,5.824829,6.265197,6.451808,6.318818,6.206989,5.342027,5.278832,4.702343
0C_168h_d_b1_f,13.7556,18.03915,20.92426,24.05006,26.42307,25.8703,25.16838,32.58994,44.73843,48.44277,50.20211,55.58632,51.71923,50.23538,47.89319,42.01436,39.88848,31.53914,4.148239,5.076615,5.299916,5.5873,5.686092,5.628554,5.240956,5.929827,6.542153,6.677031,6.83203,7.048732,6.927505,6.789895,6.68508,5.777238,5.678046,4.867618
0C_168h_e_b1_f,15.93604,21.07193,24.38182,28.00025,29.73513,28.93931,28.10194,35.42733,47.60758,51.51472,53.38195,59.43871,55.83477,54.26918,51.75915,45.1441,42.97827,34.13098,4.217779,5.116842,5.180224,5.2011,5.174911,5.204575,5.039165,5.286314,5.172546,5.268791,5.353021,5.541537,6.134038,6.00633,5.954548,5.129447,5.05584,4.396073
0C_168h_f_b1_f,14.93781,20.15406,23.52131,27.29651,30.18856,29.53876,28.71415,38.03529,47.91341,51.31631,53.06062,58.364,53.11432,51.42516,48.881,42.69027,40.55503,32.13803,3.487988,4.076799,4.236123,4.492861,4.693681,4.710853,4.690342,5.128658,5.749384,6.012499,6.217564,6.905447,6.799728,6.590919,6.375337,5.248101,5.088421,4.116557
0C_192h_a_b1_f,14.08898,18.75476,21.62098,24.62298,26.39843,25.91267,26.25142,32.7266,42.81987,46.72284,48.69489,54.82663,50.60537,49.14544,46.8644,41.28322,39.26503,31.30441,4.495949,5.36411,5.384038,5.351543,5.108858,5.062138,4.721422,4.852765,5.31736,5.42933,5.5222,5.642656,5.907846,5.787298,5.707632,4.961139,4.883075,4.263555
0C_192h_b_b1_f,13.25598,17.15401,19.83137,22.70276,24.34994,23.71868,23.06632,30.84958,42.03241,46.00601,47.90699,54.20301,50.39856,48.94439,46.6269,41.05756,39.08997,31.22985,3.980293,4.901751,5.042766,5.232307,5.085648,4.99362,4.632773,5.024922,5.423833,5.462462,5.488879,5.46954,6.012467,5.885933,5.823679,4.999384,4.931482,4.278935
0C_192h_c_b1_f,16.04327,21.27439,24.60493,28.30394,30.86998,30.19354,29.47218,37.07011,50.23417,54.21682,56.05343,61.55881,57.03666,55.3158,52.61248,45.7165,43.48882,34.32488,3.874622,4.750827,4.936025,5.15215,5.419185,5.445518,5.480935,5.540295,5.410813,5.343524,5.285499,4.973711,5.291833,5.132706,5.007699,4.210456,4.110184,3.464295
0C_192h_d_b1_f,15.0737,20.47526,23.59534,26.88453,29.87997,29.66578,30.01002,37.61496,49.19469,53.02183,54.91852,60.53601,56.01351,54.34899,51.68839,44.9559,42.77719,33.82513,2.981218,3.568347,3.594925,3.693995,3.879753,3.950629,4.197357,4.43762,4.263063,4.449307,4.586851,4.884009,5.357981,5.232499,5.151888,4.40931,4.35173,3.873201
0C_192h_e_b1_f,14.32897,18.72009,21.36367,24.12975,25.83519,25.38775,25.48504,31.96436,43.46193,47.78406,49.86445,56.24782,52.2324,50.75303,48.40101,42.43502,40.33369,31.96589,4.577719,5.473705,5.531974,5.573287,5.521373,5.504645,5.406387,5.438196,5.430795,5.492179,5.603206,5.860308,6.166533,6.014049,5.959353,5.207941,5.153165,4.547695
0C_192h_f_b1_f,14.43173,19.10314,21.96581,24.9257,26.95437,26.55742,27.13412,34.25823,44.0758,48.26344,50.52031,57.97048,53.86299,52.28265,49.81458,43.53873,41.40569,32.82462,3.415563,3.818088,3.748913,3.795588,3.886903,3.901889,3.811213,4.327951,5.111502,5.339248,5.486447,5.961177,6.292274,6.136659,6.038568,5.158733,5.05698,4.296937
0C_48h_a_b1_f,16.82915,21.62759,25.27548,29.6246,31.35648,30.1704,27.84277,35.73626,47.04641,50.18439,51.5797,56.21939,51.81927,50.19645,47.66967,41.67221,39.61957,31.44362,4.368485,5.215011,5.283758,5.480935,5.546523,5.494663,5.267832,5.519354,5.988342,6.087832,6.151972,6.340581,6.385692,6.254331,6.056796,4.993157,4.893466,4.139031
0C_48h_b_b1_f,13.86427,18.16328,21.28892,24.86703,27.10937,26.14072,23.81434,32.04303,43.48874,46.37963,47.64548,51.56319,47.2222,45.77738,43.54031,38.61003,36.73943,29.49862,4.213058,5.147708,5.464718,5.753166,5.773167,5.674868,5.280732,5.725122,6.193449,6.272586,6.338631,6.497921,6.277343,6.151593,5.998587,4.988318,4.897623,4.060063
0C_48h_c_b1_f,15.1098,19.90738,23.33047,27.33877,29.94107,29.05136,27.37643,35.536,47.75119,51.03001,52.43275,56.93529,53.29153,51.76246,49.3557,43.34439,41.32166,33.04229,4.431184,4.976854,5.017652,5.089956,5.056469,5.010566,4.737366,5.048558,6.053205,6.335129,6.459922,6.982323,7.398277,7.252927,7.032255,5.713769,5.537613,4.40072
0C_48h_d_b1_f,14.46257,19.166,23.06711,28.01451,30.81997,29.82009,28.36303,35.36261,47.49502,50.49618,51.63964,55.33646,51.69817,50.22645,47.87387,42.04834,40.01448,31.86188,3.433378,4.066804,4.25416,4.825811,4.84153,4.730676,4.41014,4.979769,6.232893,6.620144,6.785639,7.168762,7.797318,7.683399,7.432091,6.046308,5.889462,4.750113
0C_96h_a_b1_f,12.98916,17.22221,20.2805,23.80547,26.26041,25.38948,23.25253,33.38672,44.67983,48.41478,50.22955,56.40443,51.90326,50.27038,47.68242,41.6604,39.64241,31.45188,3.121395,3.781917,3.991124,4.239352,4.400217,4.412362,4.506147,4.859214,5.491322,5.792593,5.970787,6.630264,6.900412,6.771673,6.598519,5.434662,5.303168,4.268092
0C_96h_b_b1_f,12.21513,14.79597,17.54421,21.24533,23.04375,21.76833,18.72649,27.63112,42.80461,46.55011,48.00998,53.55463,51.55273,50.10218,47.68426,41.9837,40.05046,32.08326,3.435306,4.386539,4.726135,5.232512,5.37446,5.31076,4.977853,5.4456,5.517678,5.518869,5.542785,5.626896,5.980927,5.887547,5.737904,4.752723,4.649014,3.805965
0C_96h_c_b1_f,16.81707,22.50531,25.96175,29.79216,32.47437,31.73715,30.58903,38.46651,48.44828,51.64037,53.15681,58.1705,53.55119,51.92262,49.35384,43.22246,41.19633,32.81243,4.282323,5.109722,5.359438,5.646252,5.926221,5.958478,6.148676,6.257157,6.131483,6.137129,6.212425,6.37647,6.236638,6.120026,5.948619,4.954944,4.860782,4.052135
0C_96h_d_b1_f,16.71122,21.98789,25.29106,28.97005,31.574,30.81741,29.89145,37.9703,48.55621,51.85981,53.38982,58.47567,54.03478,52.43305,49.93133,43.62789,41.50272,32.79306,4.389109,4.108885,3.931074,3.840383,3.945685,3.972497,4.013253,4.368773,4.663626,4.852861,4.995063,5.374799,5.416323,5.300722,5.11756,4.205294,4.113203,3.546756
10C_0h_a_b1_f,12.95503,16.16318,19.43721,23.85933,25.81407,24.75931,23.17984,30.51641,45.32088,49.61782,51.33789,57.75826,55.58746,53.9234,51.12962,44.13837,41.99194,33.13737,3.542346,4.45877,4.56851,4.828676,4.686787,4.638092,4.372699,4.487489,4.272323,4.307207,4.307695,4.506406,5.297529,5.242007,5.132469,4.252872,4.2338,3.791165
10C_0h_b_b1_f,15.65691,20.31542,23.67079,27.68868,29.5051,28.49303,26.90653,34.23284,47.66344,51.22102,52.73001,57.30957,53.6034,52.01279,49.41896,43.09732,41.106,32.98217,4.409838,5.136102,5.26063,5.319684,5.239614,5.218304,4.92768,5.355323,5.695046,5.865423,5.973254,6.316892,6.692566,6.644423,6.52903,5.577482,5.591508,5.165644
10C_0h_c_b1_f,15.50622,19.5663,22.85613,26.9414,28.46713,27.31861,25.34836,32.69003,44.68296,48.16095,49.68658,54.60841,51.15992,49.63075,47.17407,41.4254,39.47473,31.63389,3.851732,4.423378,4.568695,4.995265,4.812531,4.677971,4.258732,4.536737,5.216852,5.383553,5.408636,5.607578,6.108281,6.031609,5.838303,4.778419,4.680162,3.881353
